Time [min],Reflectance_590,PulseNumber
18.56000,2301.00000,928.0
18.58000,2295.00000,929.0
18.60000,2296.00000,930.0
18.62000,2298.00000,931.0
18.64000,2298.00000,932.0
18.66000,2294.00000,933.0
18.68000,2303.00000,934.0
18.70000,2296.00000,935.0
18.72000,2299.00000,936.0
18.74000,2301.00000,937.0
18.76000,2300.00000,938.0
18.78000,2306.00000,939.0
18.80000,2301.00000,940.0
18.82000,2302.00000,941.0
18.84000,2301.00000,942.0
18.86000,2302.00000,943.0
18.88000,2299.00000,944.0
18.90000,2303.00000,945.0
18.92000,2292.00000,946.0
18.94000,2300.00000,947.0
18.96000,2299.00000,948.0
18.98000,2300.00000,949.0
19.00000,2304.00000,950.0
19.02000,2299.00000,951.0
19.04000,2300.00000,952.0
19.06000,2302.00000,953.0
19.08000,2300.00000,954.0
19.10000,2304.00000,955.0
19.12000,2302.00000,956.0
19.14000,2300.00000,957.0
19.16000,2304.00000,958.0
19.18000,2302.00000,959.0
19.20000,2304.00000,960.0
19.22000,2300.00000,961.0
19.24000,2304.00000,962.0
19.26000,2302.00000,963.0
19.28000,2299.00000,964.0
19.30000,2304.00000,965.0
19.32000,2302.00000,966.0
19.34000,2305.00000,967.0
19.36000,2298.00000,968.0
19.38000,2304.00000,969.0
19.40000,2306.00000,970.0
19.42000,2304.00000,971.0
19.44000,2306.00000,972.0
19.46000,2305.00000,973.0
19.48000,2304.00000,974.0
19.50000,2305.00000,975.0
19.52000,2305.00000,976.0
19.54000,2302.00000,977.0
19.56000,2306.00000,978.0
19.58000,2309.00000,979.0
19.60000,2304.00000,980.0
19.62000,2303.00000,981.0
19.64000,2307.00000,982.0
19.66000,2306.00000,983.0
19.68000,2304.00000,984.0
19.70000,2297.00000,985.0
19.72000,2306.00000,986.0
19.74000,2308.00000,987.0
19.76000,2306.00000,988.0
19.78000,2308.00000,989.0
19.80000,2305.00000,990.0
19.82000,2305.00000,991.0
19.84000,2308.00000,992.0
19.86000,2301.00000,993.0
19.88000,2306.00000,994.0
19.90000,2308.00000,995.0
19.92000,2306.00000,996.0
19.94000,2313.00000,997.0
19.96000,2306.00000,998.0
19.98000,2309.00000,999.0
20.00000,2307.00000,1000.0
20.02000,2305.00000,1001.0
20.04000,2303.00000,1002.0
20.06000,2303.00000,1003.0
20.08000,2308.00000,1004.0
20.10000,2304.00000,1005.0
20.12000,2304.00000,1006.0
20.14000,2305.00000,1007.0
20.16000,2304.00000,1008.0
20.18000,2307.00000,1009.0
20.20000,2304.00000,1010.0
20.22000,2301.00000,1011.0
20.24000,2300.00000,1012.0
20.26000,2305.00000,1013.0
20.28000,2302.00000,1014.0
20.30000,2304.00000,1015.0
20.32000,2301.00000,1016.0
20.34000,2306.00000,1017.0
20.36000,2303.00000,1018.0
20.38000,2302.00000,1019.0
20.40000,2306.00000,1020.0
20.42000,2298.00000,1021.0
20.44000,2305.00000,1022.0
20.46000,2303.00000,1023.0
20.48000,2301.00000,1024.0
20.50000,2303.00000,1025.0
20.52000,2304.00000,1026.0
20.54000,2304.00000,1027.0
20.56000,2300.00000,1028.0
20.58000,2304.00000,1029.0
20.60000,2302.00000,1030.0
20.62000,2303.00000,1031.0
20.64000,2304.00000,1032.0
20.66000,2301.00000,1033.0
20.68000,2306.00000,1034.0
20.70000,2304.00000,1035.0
20.72000,2302.00000,1036.0
20.74000,2302.00000,1037.0
20.76000,2301.00000,1038.0
20.78000,2301.00000,1039.0
20.80000,2301.00000,1040.0
20.82000,2302.00000,1041.0
20.84000,2305.00000,1042.0
20.86000,2304.00000,1043.0
20.88000,2300.00000,1044.0
20.90000,2303.00000,1045.0
20.92000,2300.00000,1046.0
20.94000,2303.00000,1047.0
20.96000,2302.00000,1048.0
20.98000,2302.00000,1049.0
21.00000,2300.00000,1050.0
21.02000,2306.00000,1051.0
21.04000,2301.00000,1052.0
21.06000,2304.00000,1053.0
21.08000,2300.00000,1054.0
21.10000,2302.00000,1055.0
21.12000,2309.00000,1056.0
21.14000,2305.00000,1057.0
21.16000,2301.00000,1058.0
21.18000,2304.00000,1059.0
21.20000,2304.00000,1060.0
21.22000,2302.00000,1061.0
21.24000,2305.00000,1062.0
21.26000,2300.00000,1063.0
21.28000,2300.00000,1064.0
21.30000,2309.00000,1065.0
21.32000,2302.00000,1066.0
21.34000,2300.00000,1067.0
21.36000,2302.00000,1068.0
21.38000,2296.00000,1069.0
21.40000,2299.00000,1070.0
21.42000,2303.00000,1071.0
21.44000,2302.00000,1072.0
21.46000,2303.00000,1073.0
21.48000,2301.00000,1074.0
21.50000,2301.00000,1075.0
21.52000,2301.00000,1076.0
21.54000,2303.00000,1077.0
21.56000,2303.00000,1078.0
21.58000,2300.00000,1079.0
21.60000,2301.00000,1080.0
21.62000,2303.00000,1081.0
21.64000,2303.00000,1082.0
21.66000,2302.00000,1083.0
21.68000,2302.00000,1084.0
21.70000,2303.00000,1085.0
21.72000,2300.00000,1086.0
21.74000,2300.00000,1087.0
21.76000,2304.00000,1088.0
21.78000,2304.00000,1089.0
21.80000,2302.00000,1090.0
21.82000,2298.00000,1091.0
21.84000,2301.00000,1092.0
21.86000,2302.00000,1093.0
21.88000,2302.00000,1094.0
21.90000,2300.00000,1095.0
21.92000,2299.00000,1096.0
21.94000,2304.00000,1097.0
21.96000,2299.00000,1098.0
21.98000,2301.00000,1099.0
22.00000,2298.00000,1100.0
22.02000,2304.00000,1101.0
22.04000,2299.00000,1102.0
22.06000,2304.00000,1103.0
22.08000,2306.00000,1104.0
22.10000,2302.00000,1105.0
22.12000,2303.00000,1106.0
22.14000,2304.00000,1107.0
22.16000,2301.00000,1108.0
22.18000,2306.00000,1109.0
22.20000,2305.00000,1110.0
22.22000,2304.00000,1111.0
22.24000,2306.00000,1112.0
22.26000,2304.00000,1113.0
22.28000,2303.00000,1114.0
22.30000,2304.00000,1115.0
22.32000,2304.00000,1116.0
22.34000,2306.00000,1117.0
22.36000,2309.00000,1118.0
22.38000,2307.00000,1119.0
22.40000,2306.00000,1120.0
22.42000,2306.00000,1121.0
22.44000,2302.00000,1122.0
22.46000,2305.00000,1123.0
22.48000,2304.00000,1124.0
22.50000,2308.00000,1125.0
22.52000,2308.00000,1126.0
22.54000,2303.00000,1127.0
22.56000,2301.00000,1128.0
22.58000,2311.00000,1129.0
22.60000,2311.00000,1130.0
22.62000,2306.00000,1131.0
22.64000,2308.00000,1132.0
22.66000,2308.00000,1133.0
22.68000,2308.00000,1134.0
22.70000,2308.00000,1135.0
22.72000,2310.00000,1136.0
22.74000,2307.00000,1137.0
22.76000,2308.00000,1138.0
22.78000,2310.00000,1139.0
22.80000,2305.00000,1140.0
22.82000,2312.00000,1141.0
22.84000,2309.00000,1142.0
22.86000,2309.00000,1143.0
22.88000,2307.00000,1144.0
22.90000,2308.00000,1145.0
22.92000,2313.00000,1146.0
22.94000,2310.00000,1147.0
22.96000,2310.00000,1148.0
22.98000,2311.00000,1149.0
23.00000,2309.00000,1150.0
23.02000,2313.00000,1151.0
23.04000,2310.00000,1152.0
23.06000,2312.00000,1153.0
23.08000,2311.00000,1154.0
23.10000,2311.00000,1155.0
23.12000,2309.00000,1156.0
23.14000,2307.00000,1157.0
23.16000,2310.00000,1158.0
23.18000,2307.00000,1159.0
23.20000,2314.00000,1160.0
23.22000,2313.00000,1161.0
23.24000,2303.00000,1162.0
23.26000,2313.00000,1163.0
23.28000,2316.00000,1164.0
23.30000,2320.00000,1165.0
23.32000,2310.00000,1166.0
23.34000,2315.00000,1167.0
23.36000,2310.00000,1168.0
23.38000,2314.00000,1169.0
23.40000,2316.00000,1170.0
23.42000,2309.00000,1171.0
23.44000,2312.00000,1172.0
23.46000,2312.00000,1173.0
23.48000,2313.00000,1174.0
23.50000,2313.00000,1175.0
23.52000,2312.00000,1176.0
23.54000,2316.00000,1177.0
23.56000,2314.00000,1178.0
23.58000,2314.00000,1179.0
23.60000,2314.00000,1180.0
23.62000,2310.00000,1181.0
23.64000,2312.00000,1182.0
23.66000,2314.00000,1183.0
23.68000,2312.00000,1184.0
23.70000,2312.00000,1185.0
23.72000,2314.00000,1186.0
23.74000,2314.00000,1187.0
23.76000,2318.00000,1188.0
23.78000,2317.00000,1189.0
23.80000,2314.00000,1190.0
23.82000,2316.00000,1191.0
23.84000,2316.00000,1192.0
23.86000,2311.00000,1193.0
23.88000,2312.00000,1194.0
23.90000,2315.00000,1195.0
23.92000,2316.00000,1196.0
23.94000,2313.00000,1197.0
23.96000,2317.00000,1198.0
23.98000,2318.00000,1199.0
24.00000,2314.00000,1200.0
24.02000,2316.00000,1201.0
24.04000,2316.00000,1202.0
24.06000,2309.00000,1203.0
24.08000,2310.00000,1204.0
24.10000,2317.00000,1205.0
24.12000,2314.00000,1206.0
24.14000,2310.00000,1207.0
24.16000,2309.00000,1208.0
24.18000,2313.00000,1209.0
24.20000,2313.00000,1210.0
24.22000,2312.00000,1211.0
24.24000,2300.00000,1212.0
24.26000,2316.00000,1213.0
24.28000,2308.00000,1214.0
24.30000,2308.00000,1215.0
24.32000,2310.00000,1216.0
24.34000,2310.00000,1217.0
24.36000,2308.00000,1218.0
24.38000,2307.00000,1219.0
24.40000,2310.00000,1220.0
24.42000,2308.00000,1221.0
24.44000,2308.00000,1222.0
24.46000,2312.00000,1223.0
24.48000,2307.00000,1224.0
24.50000,2307.00000,1225.0
24.52000,2309.00000,1226.0
24.54000,2309.00000,1227.0
24.56000,2309.00000,1228.0
24.58000,2303.00000,1229.0
24.60000,2306.00000,1230.0
24.62000,2308.00000,1231.0
24.64000,2310.00000,1232.0
24.66000,2306.00000,1233.0
24.68000,2299.00000,1234.0
24.70000,2306.00000,1235.0
24.72000,2307.00000,1236.0
24.74000,2308.00000,1237.0
24.76000,2308.00000,1238.0
24.78000,2304.00000,1239.0
24.80000,2306.00000,1240.0
24.82000,2306.00000,1241.0
24.84000,2297.00000,1242.0
24.86000,2303.00000,1243.0
24.88000,2307.00000,1244.0
24.90000,2308.00000,1245.0
24.92000,2305.00000,1246.0
24.94000,2304.00000,1247.0
24.96000,2303.00000,1248.0
24.98000,2305.00000,1249.0
25.00000,2305.00000,1250.0
25.02000,2310.00000,1251.0
25.04000,2310.00000,1252.0
25.06000,2308.00000,1253.0
25.08000,2309.00000,1254.0
25.10000,2305.00000,1255.0
25.12000,2308.00000,1256.0
25.14000,2304.00000,1257.0
25.16000,2304.00000,1258.0
25.18000,2307.00000,1259.0
25.20000,2308.00000,1260.0
25.22000,2301.00000,1261.0
25.24000,2309.00000,1262.0
25.26000,2310.00000,1263.0
25.28000,2306.00000,1264.0
25.30000,2304.00000,1265.0
25.32000,2306.00000,1266.0
25.34000,2307.00000,1267.0
25.36000,2308.00000,1268.0
25.38000,2306.00000,1269.0
25.40000,2306.00000,1270.0
25.42000,2312.00000,1271.0
25.44000,2306.00000,1272.0
25.46000,2306.00000,1273.0
25.48000,2308.00000,1274.0
25.50000,2308.00000,1275.0
25.52000,2306.00000,1276.0
25.54000,2302.00000,1277.0
25.56000,2305.00000,1278.0
25.58000,2309.00000,1279.0
25.60000,2314.00000,1280.0
25.62000,2305.00000,1281.0
25.64000,2311.00000,1282.0
25.66000,2306.00000,1283.0
25.68000,2306.00000,1284.0
25.70000,2307.00000,1285.0
25.72000,2300.00000,1286.0
25.74000,2306.00000,1287.0
25.76000,2306.00000,1288.0
25.78000,2305.00000,1289.0
25.80000,2305.00000,1290.0
25.82000,2306.00000,1291.0
25.84000,2307.00000,1292.0
25.86000,2302.00000,1293.0
25.88000,2307.00000,1294.0
25.90000,2306.00000,1295.0
25.92000,2308.00000,1296.0
25.94000,2306.00000,1297.0
25.96000,2303.00000,1298.0
25.98000,2304.00000,1299.0
26.00000,2309.00000,1300.0
26.02000,2309.00000,1301.0
26.04000,2302.00000,1302.0
26.06000,2307.00000,1303.0
26.08000,2308.00000,1304.0
26.10000,2308.00000,1305.0
26.12000,2304.00000,1306.0
26.14000,2308.00000,1307.0
26.16000,2306.00000,1308.0
26.18000,2310.00000,1309.0
26.20000,2306.00000,1310.0
26.22000,2308.00000,1311.0
26.24000,2304.00000,1312.0
26.26000,2304.00000,1313.0
26.28000,2312.00000,1314.0
26.30000,2314.00000,1315.0
26.32000,2309.00000,1316.0
26.34000,2310.00000,1317.0
26.36000,2309.00000,1318.0
26.38000,2309.00000,1319.0
26.40000,2311.00000,1320.0
26.42000,2314.00000,1321.0
26.44000,2310.00000,1322.0
26.46000,2312.00000,1323.0
26.48000,2308.00000,1324.0
26.50000,2312.00000,1325.0
26.52000,2311.00000,1326.0
26.54000,2313.00000,1327.0
26.56000,2309.00000,1328.0
26.58000,2313.00000,1329.0
26.60000,2307.00000,1330.0
26.62000,2312.00000,1331.0
26.64000,2310.00000,1332.0
26.66000,2309.00000,1333.0
26.68000,2311.00000,1334.0
26.70000,2314.00000,1335.0
26.72000,2314.00000,1336.0
26.74000,2306.00000,1337.0
26.76000,2314.00000,1338.0
26.78000,2322.00000,1339.0
26.80000,2313.00000,1340.0
26.82000,2315.00000,1341.0
26.84000,2305.00000,1342.0
26.86000,2315.00000,1343.0
26.88000,2314.00000,1344.0
26.90000,2314.00000,1345.0
26.92000,2312.00000,1346.0
26.94000,2312.00000,1347.0
26.96000,2317.00000,1348.0
26.98000,2314.00000,1349.0
27.00000,2314.00000,1350.0
27.02000,2318.00000,1351.0
27.04000,2318.00000,1352.0
27.06000,2316.00000,1353.0
27.08000,2316.00000,1354.0
27.10000,2313.00000,1355.0
27.12000,2320.00000,1356.0
27.14000,2318.00000,1357.0
27.16000,2313.00000,1358.0
27.18000,2314.00000,1359.0
27.20000,2313.00000,1360.0
27.22000,2318.00000,1361.0
27.24000,2317.00000,1362.0
27.26000,2316.00000,1363.0
27.28000,2315.00000,1364.0
27.30000,2314.00000,1365.0
27.32000,2312.00000,1366.0
27.34000,2313.00000,1367.0
27.36000,2320.00000,1368.0
27.38000,2319.00000,1369.0
27.40000,2313.00000,1370.0
27.42000,2314.00000,1371.0
27.44000,2316.00000,1372.0
27.46000,2319.00000,1373.0
27.48000,2315.00000,1374.0
27.50000,2316.00000,1375.0
27.52000,2311.00000,1376.0
27.54000,2319.00000,1377.0
27.56000,2319.00000,1378.0
27.58000,2319.00000,1379.0
27.60000,2314.00000,1380.0
27.62000,2320.00000,1381.0
27.64000,2324.00000,1382.0
27.66000,2316.00000,1383.0
27.68000,2320.00000,1384.0
27.70000,2308.00000,1385.0
27.72000,2314.00000,1386.0
27.74000,2316.00000,1387.0
27.76000,2314.00000,1388.0
27.78000,2320.00000,1389.0
27.80000,2315.00000,1390.0
27.82000,2316.00000,1391.0
27.84000,2314.00000,1392.0
27.86000,2316.00000,1393.0
27.88000,2318.00000,1394.0
27.90000,2318.00000,1395.0
27.92000,2316.00000,1396.0
27.94000,2314.00000,1397.0
27.96000,2318.00000,1398.0
27.98000,2323.00000,1399.0
28.00000,2325.00000,1400.0
28.02000,2319.00000,1401.0
28.04000,2316.00000,1402.0
28.06000,2312.00000,1403.0
28.08000,2318.00000,1404.0
28.10000,2314.00000,1405.0
28.12000,2316.00000,1406.0
28.14000,2314.00000,1407.0
28.16000,2317.00000,1408.0
28.18000,2314.00000,1409.0
28.20000,2307.00000,1410.0
28.22000,2314.00000,1411.0
28.24000,2317.00000,1412.0
28.26000,2313.00000,1413.0
28.28000,2314.00000,1414.0
28.30000,2313.00000,1415.0
28.32000,2314.00000,1416.0
28.34000,2314.00000,1417.0
28.36000,2316.00000,1418.0
28.38000,2317.00000,1419.0
28.40000,2314.00000,1420.0
28.42000,2312.00000,1421.0
28.44000,2313.00000,1422.0
28.46000,2311.00000,1423.0
28.48000,2312.00000,1424.0
28.50000,2311.00000,1425.0
28.52000,2314.00000,1426.0
28.54000,2310.00000,1427.0
28.56000,2315.00000,1428.0
28.58000,2315.00000,1429.0
28.60000,2317.00000,1430.0
28.62000,2314.00000,1431.0
28.64000,2312.00000,1432.0
28.66000,2311.00000,1433.0
28.68000,2308.00000,1434.0
28.70000,2313.00000,1435.0
28.72000,2317.00000,1436.0
28.74000,2314.00000,1437.0
28.76000,2313.00000,1438.0
28.78000,2312.00000,1439.0
28.80000,2309.00000,1440.0
28.82000,2310.00000,1441.0
28.84000,2314.00000,1442.0
28.86000,2302.00000,1443.0
28.88000,2313.00000,1444.0
28.90000,2302.00000,1445.0
28.92000,2309.00000,1446.0
28.94000,2312.00000,1447.0
28.96000,2312.00000,1448.0
28.98000,2312.00000,1449.0
29.00000,2314.00000,1450.0
29.02000,2302.00000,1451.0
29.04000,2316.00000,1452.0
29.06000,2312.00000,1453.0
29.08000,2314.00000,1454.0
29.10000,2310.00000,1455.0
29.12000,2316.00000,1456.0
29.14000,2312.00000,1457.0
29.16000,2310.00000,1458.0
29.18000,2311.00000,1459.0
29.20000,2313.00000,1460.0
29.22000,2314.00000,1461.0
29.24000,2312.00000,1462.0
29.26000,2310.00000,1463.0
29.28000,2312.00000,1464.0
29.30000,2314.00000,1465.0
29.32000,2315.00000,1466.0
29.34000,2313.00000,1467.0
29.36000,2313.00000,1468.0
29.38000,2310.00000,1469.0
29.40000,2312.00000,1470.0
29.42000,2312.00000,1471.0
29.44000,2310.00000,1472.0
29.46000,2309.00000,1473.0
29.48000,2309.00000,1474.0
29.50000,2309.00000,1475.0
29.52000,2310.00000,1476.0
29.54000,2312.00000,1477.0
29.56000,2312.00000,1478.0
29.58000,2313.00000,1479.0
29.60000,2312.00000,1480.0
29.62000,2314.00000,1481.0
29.64000,2310.00000,1482.0
29.66000,2311.00000,1483.0
29.68000,2306.00000,1484.0
29.70000,2309.00000,1485.0
29.72000,2316.00000,1486.0
29.74000,2314.00000,1487.0
29.76000,2311.00000,1488.0
29.78000,2309.00000,1489.0
29.80000,2310.00000,1490.0
29.82000,2313.00000,1491.0
29.84000,2310.00000,1492.0
29.86000,2311.00000,1493.0
29.88000,2314.00000,1494.0
29.90000,2312.00000,1495.0
29.92000,2310.00000,1496.0
29.94000,2314.00000,1497.0
29.96000,2310.00000,1498.0
29.98000,2309.00000,1499.0
30.00000,2302.00000,1500.0
